,CHEMBLID,smiles,ido_ic50,tdo_ic50,embed
56,8j,O=S(C1=NC2=CC(C(O)=O)=CC=C2O1)CC3=CC=C(C(F)(F)F)C=C3,6.3979400086720375,5.0,"[-13.715791  -22.217537   43.637398   -9.37422   -13.3135605  -5.0876007
  -7.398744   -7.978      14.338349   26.98661    15.66724   -10.654944
   3.9227421 -21.601276    6.9736314 -12.799733 ]"
57,9a,FC1=C2N=C(S(CC3=CC=C(Cl)C=C3)=O)OC2=CC=C1,6.346787486224656,5.055517327849831,"[-13.429024  -20.668264   43.563213   -9.201735  -13.112537   -3.6215107
  -4.615925   -8.48729    14.148151   27.354355   14.601949   -9.730828
   3.6385121 -21.038912    5.5749664 -12.431203 ]"
58,9b,O=S(C1=NC2=C(Cl)C=CC=C2O1)CC3=CC=C(Cl)C=C3,6.443697499232713,5.086186147616283,"[-13.381887  -20.671423   43.566734   -9.216823  -13.16173    -3.590874
  -4.6189694  -8.485107   14.222318   27.36839    14.665294   -9.76474
   3.6122506 -21.041649    5.5522857 -12.432918 ]"
59,9c,O=S(C1=NC2=C(Br)C=CC=C2O1)CC3=CC=C(Cl)C=C3,6.698970004336019,5.0,"[-13.266637  -20.643564   43.293106   -9.187555  -13.098085   -3.5810432
  -4.7451577  -8.3896     14.209944   27.183563   14.659376   -9.749413
   3.6199086 -20.921646    5.550811  -12.340773 ]"
60,9d,CC1=C2N=C(S(CC3=CC=C(Cl)C=C3)=O)OC2=CC=C1,5.318758762624412,5.0,"[-13.250276  -20.769484   43.527042   -9.11088   -13.229621   -3.6850348
  -4.6878004  -8.382944   14.392311   27.303589   14.75285    -9.914912
   3.6216712 -21.177095    5.627825  -12.509292 ]"
61,9e,O=S(C1=NC2=C(C3=CC=CC=C3)C=CC=C2O1)CC4=CC=C(Cl)C=C4,6.214670164989233,5.0,"[-14.064961  -20.291508   45.079575  -10.8785    -13.931738   -1.4891162
  -3.8609047  -9.294983   14.608552   28.971056   15.61319    -8.703431
   3.0830698 -19.82286     3.820764  -11.308846 ]"
62,9f,OC1=C2N=C(S(CC3=CC=C(Cl)C=C3)=O)OC2=CC=C1,5.0,5.0,"[-13.266411  -21.136454   43.81267    -9.386989  -13.900386   -3.2886512
  -5.1351714  -7.9170613  15.007745   27.537855   15.75273    -9.778996
   3.3974183 -20.867445    5.280545  -11.864985 ]"
63,10a,O=S(C1=NC2=CC(OC)=C(OC)C=C2O1)CC3=CC=C(C(F)(F)F)C=C3,5.0,5.0,"[-13.239423  -21.03304    43.478184   -8.852246  -13.30165    -3.901565
  -4.7965965  -8.081605   14.531828   27.105865   14.843815  -10.000793
   3.7068677 -21.341848    5.704113  -12.526981 ]"
64,10b,O=S(C1=NC2=CC(Cl)=C(Cl)C=C2O1)CC3=CC=C(Cl)C=C3,6.769551078621726,5.494850021680094,"[-13.550727  -20.718094   43.526825   -9.178517  -13.191705   -3.5993755
  -4.7399845  -8.255415   14.075824   27.325703   14.730988   -9.5274
   3.6068485 -20.865395    5.536424  -12.128286 ]"
65,10c,O=S(C1=NC2=CC(F)=C(Br)C=C2O1)CC3=CC=C(C(F)(F)F)C=C3,6.568636235841013,5.251811972993799,"[-13.5026865 -20.842007   43.24658    -8.490185  -13.144148   -3.9422612
  -4.462644   -7.6712565  14.081404   26.880259   14.49486    -9.47704
   3.7645743 -21.109278    5.6338987 -12.078983 ]"
66,10d,O=S(C1=NC2=CC(Br)=C(Br)C=C2O1)CC3=CC=C(Cl)C=C3,6.113509274827519,5.0,"[-13.404539  -20.940857   43.06302    -8.344075  -13.09741    -3.9940658
  -4.611207   -7.3910537  14.128103   26.72612    14.488981   -9.428833
   3.8503788 -21.108212    5.6927447 -11.904238 ]"
67,10e,FC1=C(OC(S(CC2=CC=C(Cl)C=C2)=O)=N3)C3=C(F)C=C1,6.4089353929735005,5.0,"[-13.365135  -20.563616   43.55506    -9.233092  -13.079877   -3.3950086
  -4.359334   -8.571476   14.194042   27.375841   14.521453   -9.648556
   3.6417236 -20.959736    5.351703  -12.40458  ]"
68,10f,FC1=C(OC(S(CC2=CC=C(Cl)C=C2)=O)=N3)C3=CC=C1F,6.327902142064283,5.221848749616356,"[-13.768975  -20.641916   43.730247   -9.529461  -13.150629   -3.2582917
  -4.7336345  -8.446779   13.921536   27.569973   14.751445   -9.238882
   3.5884926 -20.563627    5.2928705 -11.887249 ]"
69,10g,FC1=C(F)C=C2N=C(S(CC3=CC=C(Cl)C=C3)=O)OC2=C1,5.958607314841775,5.0,"[-13.624461  -20.75337    43.50467    -8.985046  -13.119144   -3.7420268
  -4.653003   -8.123957   13.974762   27.231441   14.580376   -9.474864
   3.686613  -20.956894    5.610329  -12.132758 ]"
70,10h,FC1=CC=C(OC(S(CC2=CC=C(Cl)C=C2)=O)=N3)C3=C1F,6.251811972993799,5.161150909262744,"[-13.815893  -20.399668   43.703743   -9.574324  -13.2389     -3.367231
  -4.649413   -8.668588   13.757367   27.615402   14.7821865  -9.32459
   3.3811643 -20.511602    5.4037137 -12.061889 ]"
71,10i,FC1=C(F)C(F)=C2N=C(S(CC3=CC=C(Cl)C=C3)=O)OC2=C1,6.795880017344075,5.376750709602099,"[-13.841996  -20.500944   43.6667     -9.247546  -13.334664   -3.4715934
  -4.5246773  -8.271906   13.813461   27.48374    14.801813   -9.214818
   3.4176195 -20.588636    5.4002786 -11.885442 ]"
72,10j,FC1=C(C2=CC=CC=C2F)C=C(OC(S(CC3=CC=C(Cl)C=C3)=O)=N4)C4=C1F,6.431798275933005,5.040958607678906,"[-13.9387245 -21.129526   44.403378   -8.690595  -13.790759   -2.8489444
  -3.6969388  -7.0849786  14.715306   27.736435   15.066946   -8.596116
   3.7642796 -20.854197    4.58053   -10.938942 ]"
73,10k,FC1=CC=CC=C1C2=C(F)C=C3N=C(S(CC4=CC=C(Cl)C=C4)=O)OC3=C2,7.086186147616283,5.327902142064283,"[-13.962668  -21.407791   44.37321    -8.509862  -13.75896    -3.0947728
  -3.9918509  -6.7683325  14.76078    27.609514   15.092735   -8.631278
   3.9164755 -21.014992    4.786776  -10.862054 ]"
74,10l,FC1=CC=CC=C1C2=CC=C3N=C(S(CC4=CC=C(Cl)C=C4)=O)OC3=C2F,7.050609993355088,5.42021640338319,"[-13.916491  -21.226137   44.416405   -8.630585  -13.828953   -2.8895984
  -3.753753   -6.9713707  14.80725    27.70877    15.125704   -8.625591
   3.7995124 -20.914942    4.6043854 -10.912362 ]"
75,3a,COC1=C(OC)C=CC2=C1C=NC(C3=CC=CC=C3)=C2,5.1073489661227,6.468521082957745,"[-14.580602   -22.748974    47.35413     -7.835969   -14.586215
  -0.26330137  -0.45948827  -4.8856516   17.102213    29.115904
  15.128871    -6.590948     5.0508385  -21.581575     1.5008472
  -8.671302  ]"
76,3b,COC1=C(OC)C=CC2=C1C=NC(C3=CC=C(Br)C=C3)=C2,4.104522203724286,4.46495918674884,"[-15.033143   -22.712156    47.10074     -7.5805182  -14.597024
  -0.40501872  -0.6435929   -4.2367654   16.54536     28.888699
  15.135558    -5.934639     5.0093594  -21.116209     1.5550404
  -7.8971577 ]"
77,3c,COC1=C(OC)C=CC2=C1C=NC(C3=CC=C(F)C=C3)=C2,4.370386554621817,5.041914151478915,"[-15.043471  -22.707796   47.486023   -7.937854  -14.632712   -0.1568562
  -0.5246246  -4.6959996  16.707325   29.234177   15.192621   -6.0710793
   4.991462  -21.190706    1.3881559  -8.148497 ]"
78,3d,CC1=CC=C(C2=CC3=C(C=N2)C(OC)=C(OC)C=C3)C=C1,4.0,4.0,"[-14.925835   -22.74864     47.36581     -7.9066057  -14.681038
  -0.2801241   -0.72376436  -4.6437135   16.780636    29.155483
  15.303493    -6.2172685    4.952302   -21.237507     1.5274128
  -8.206314  ]"
79,3e,COC1=C(OC)C=CC2=C1C=NC(C3=CC=C(C(C)(C)C)C=C3)=C2,4.0,4.636012170251509,"[-15.064898   -22.765446    47.353916    -7.863613   -14.598061
  -0.34470898  -0.70026046  -4.625166    16.626186    29.083712
  15.191748    -6.130736     5.004185   -21.21085      1.528365
  -8.195393  ]"
80,3f,COC1=CC=C(C2=CC3=C(C=N2)C(OC)=C(OC)C=C3)C=C1,4.95311480916229,5.565431095965801,"[-15.044589   -22.824673    47.618126    -7.8824124  -14.656489
  -0.11952002  -0.4145769   -4.651188    16.846498    29.263468
  15.191146    -6.090446     5.067121   -21.308641     1.3064787
  -8.183711  ]"
81,3g,COC1=C(OC)C=CC2=C1C=NC(C34C[C@H]5C[C@@](C4)([H])C[C@H](C5)C3)=C2,4.749092300299144,5.578396073130169,"[ -6.502095  -34.763485   36.087833   -8.923936    3.761253    0.9488965
 -16.039299   -1.5453398  19.794796   18.371998    3.115984   -8.00183
  21.917671  -24.197937    2.5194206  -7.9346933]"
82,3h,COC1=C(OC)C=CC2=C1C=NC(C3=CC=C4N=CSC4=C3)=C2,4.0,4.0,"[-14.230419  -21.720095   44.003662   -7.7935367 -14.99828    -3.1762288
  -4.8744845  -4.28168    14.989877   27.46637    16.66265    -7.515062
   3.3271987 -20.157103    4.90068    -8.419996 ]"
83,3i,COC1=C(OC)C=CC2=C1C=NC(C3=CC4=CC=CC=C4O3)=C2,4.0,4.0,"[-12.86372   -21.370611   44.240715   -6.605163  -14.129288   -3.212304
  -1.7777127  -5.640825   16.092806   27.142406   14.583415   -9.066435
   4.118326  -22.361094    4.4637065 -11.274673 ]"
84,3j,COC1=C(OC)C=CC2=C1C=NC(C3=CC=CN=C3)=C2,4.0,4.0,"[-14.5444565  -22.243952    46.825314    -8.182953   -14.352373
  -0.55451465  -0.94666415  -5.482907    16.476654    28.987967
  15.01045     -6.7912474    4.7569485  -21.249023     1.9579388
  -8.992031  ]"
85,3k,COC1=C(OC)C=CC2=C1C=NC(C3=CC=CS3)=C2,4.949233688766958,5.537602002101044,"[-13.852266  -20.725111   43.674717   -8.847629  -14.802931   -2.9519448
  -4.9615254  -6.0687957  14.598673   27.753471   16.573788   -8.18949
   2.7415118 -19.767214    5.035878   -9.471954 ]"
86,19a,OC1=C(OC)C=CC2=C1C=NC(C3=CC=CC=C3)=C2,6.050609993355088,6.619788758288394,"[-14.222664   -23.4626      47.494976    -7.642952   -15.07747
  -0.38103887  -0.95752335  -4.328218    18.051336    29.004663
  15.874292    -7.050802     5.1283813  -21.983501     1.5230174
  -8.681085  ]"
87,19b,OC1=C(OC)C=CC2=C1C=NC(C3=CC(OCO4)=C4C=C3)=C2,5.292429823902063,6.552841968657781,"[-1.3082904e+01 -2.5705145e+01  4.4890408e+01 -7.3617496e+00
 -1.1397343e+01  6.0091726e-03 -3.7345097e+00 -2.6885262e+00
  1.8132668e+01  2.6518011e+01  1.3306228e+01 -6.3205967e+00
  8.5743504e+00 -2.1918077e+01  1.3966618e+00 -7.4049869e+00]"
88,19c,OC1=C(OC)C=CC2=C1C=NC(C3=CC=C(C)C=C3)=C2,4.0,4.0,"[-14.565616  -23.459854   47.514355   -7.7319922 -15.166053   -0.383926
  -1.2181715  -4.1098313  17.73379    29.053057   16.044765   -6.682141
   5.0322824 -21.637768    1.5393226  -8.22732  ]"
89,19d,OC1=C(OC)C=CC2=C1C=NC(C3=CC=C(OC)C=C3)=C2,6.1487416512809245,6.346787486224656,"[-14.679744   -23.540401    47.763554    -7.721932   -15.141883
  -0.21334809  -0.92704654  -4.118386    17.805613    29.163074
  15.942637    -6.5547276    5.1472096  -21.69936      1.3139775
  -8.195864  ]"
90,19e,OC1=C(OC)C=CC2=C1C=NC(C3=CC=C(F)C=C3)=C2,4.0,4.292770580672706,"[-14.681887  -23.42266    47.63481    -7.7717338 -15.119927   -0.2534138
  -1.0285292  -4.161637   17.665375   29.133944   15.941931   -6.534401
   5.071085  -21.584734    1.3953449  -8.162739 ]"
91,19f,OC1=C(OC)C=CC2=C1C=NC(C3=CC=C(C(F)(F)F)C=C3)=C2,4.81559251458768,5.137868620686963,"[-14.491067   -23.503897    47.612564    -7.4656     -15.192659
  -0.34048352  -0.7341918   -4.0276604   17.944412    28.989826
  15.901916    -6.728656     5.122233   -21.870892     1.3536029
  -8.3751955 ]"
92,19g,OC1=C(OC)C=CC2=C1C=NC(C3=CC=CS3)=C2,4.677987561417599,5.991399828238082,"[-13.576669  -21.535683   43.96928    -8.576874  -15.321052   -3.0249267
  -5.3204474  -5.398845   15.609494   27.686989   17.29702    -8.561628
   2.8925278 -20.236168    4.96496    -9.41059  ]"
93,28a,OC1=C(OC)C=CC2=NC(C3=CC=CC=C3)=NC=C12,4.0,4.0,"[-14.217942   -22.834818    46.965168    -8.210077   -14.028399
  -0.46742165  -1.1368046   -5.5641546   17.02436     28.878937
  14.817476    -7.167159     5.2873516  -21.74186      1.8554738
  -9.386291  ]"
94,28b,OC1=C(OC)C=CC2=NC(C3=CC=C(OC)C=C3)=NC=C12,4.0,4.0,"[-14.690008  -22.886513   47.221348   -8.29148   -14.075274   -0.3141785
  -1.1012732  -5.3760767  16.735672   29.033676   14.8605175  -6.6638985
   5.2998137 -21.446968    1.6621573  -8.911749 ]"
95,31a,OC1=C2C=CC(C3=CC=CC=C3)=NC2=CC=C1OC,4.0,5.251811972993799,"[-14.146968   -23.34891     47.29948     -7.8651705  -14.573474
  -0.24599119  -0.9957076   -4.707327    17.79868     28.929348
  15.391761    -7.026282     5.351732   -21.911419     1.489175
  -8.844051  ]"
96,31b,OC1=C2C=CC(C3=CC=C(OC)C=C3)=NC2=CC=C1OC,4.0,4.0,"[-14.598966   -23.415127    47.55609     -7.959657   -14.613918
  -0.07519357  -0.9702054   -4.5263968   17.536705    29.085188
  15.43795     -6.535168     5.3760443  -21.622593     1.2836608
  -8.375254  ]"
97,35,O=C(NC1=CC=CC=C1)C2=CC=C(C3=CC4=C(C=N3)C(O)=C(OC)C=C4)C=C2,4.995678626217358,6.6020599913279625,"[-15.85509   -24.597136   48.157562   -8.826595  -14.811825   -1.571816
  -4.094305   -4.5609174  16.668148   29.354654   16.535862   -6.9046764
   5.353606  -21.58269     2.9140515  -8.438948 ]"
98,40a,O=C(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)C4=CC=CC=C4,5.351639989019068,6.721246399047171,"[-15.852808  -24.628664   48.175167   -8.81827   -14.797651   -1.5736818
  -4.093745   -4.5543723  16.687122   29.352747   16.521173   -6.9130163
   5.3817987 -21.61132     2.9106638  -8.451653 ]"
99,40b,O=C(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)C4=CC=C(F)C=C4,4.0,4.0,"[-16.171116  -24.572458   48.294373   -8.937704  -14.848719   -1.4587256
  -4.113602   -4.4837704  16.426762   29.4724     16.585585   -6.5629864
   5.314704  -21.322062    2.801678   -8.109289 ]"
100,40c,O=C(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)C4=CC=C(C(F)(F)F)C=C4,4.0,5.488116639021126,"[-16.011103  -24.623363   48.277843   -8.707648  -14.897752   -1.5146756
  -3.8706646  -4.400499   16.646519   29.368816   16.543526   -6.7195077
   5.3543134 -21.545973    2.7646368  -8.286097 ]"
101,40d,O=C(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)C4=CC=C(C)C=C4,4.0,4.343901797987169,"[-16.08184   -24.61308    48.202164   -8.898121  -14.873142   -1.5481697
  -4.2514634  -4.425258   16.484581   29.40488    16.652208   -6.6613894
   5.3018274 -21.364143    2.8993487  -8.141684 ]"
102,40e,O=C(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)C4=CC=CC(OC)=C4,4.846795099915716,5.38933983691012,"[-15.941602  -24.507109   48.240753   -8.825869  -14.89736    -1.5424144
  -3.9246352  -4.6232753  16.619598   29.41777    16.561361   -6.856834
   5.2667985 -21.540789    2.8492455  -8.45337  ]"
103,40f,CC(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)=O,5.675717544702307,6.455931955649724,"[-15.1337595 -25.115326   48.190304   -8.466351  -14.987619   -1.991288
  -4.0950217  -4.6999865  17.675209   29.078247   16.72527    -8.037224
   5.526065  -22.57413     3.1304154  -9.55271  ]"
104,40g,CC(C)(C)C(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)=O,5.55129368009492,5.920818753952375,"[-15.660902  -25.455727   48.38499    -9.252811  -14.7462435  -2.193637
  -5.361596   -5.139858   17.136621   29.268713   16.935137   -8.018967
   5.6074805 -22.255087    3.501983   -9.540611 ]"
105,40h,O=C(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)C(F)(F)F,5.212539525481585,5.935542010773082,"[-15.663015  -25.570019   48.32329    -8.945095  -14.91254    -2.2749639
  -5.355259   -4.6284733  17.247478   29.163729   17.073233   -7.8715606
   5.61124   -22.270527    3.5210428  -9.216013 ]"
106,43a,CS(=O)(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)=O,5.906578314837765,6.698970004336019,"[-15.173681  -25.243649   48.170116   -8.669281  -14.97776    -2.0182674
  -4.5132585  -4.7307124  17.64749    29.083988   16.887707   -8.078361
   5.5285254 -22.477743    3.2158604  -9.501397 ]"
107,43b,O=S(C(F)(F)F)(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)=O,6.508638306165727,7.096910013008056,"[-15.094669  -25.18327    48.048767   -8.84989   -15.00917    -1.8764116
  -4.634313   -4.8134966  17.700985   29.060747   17.015797   -8.094252
   5.4498115 -22.304567    3.112107   -9.442337 ]"
108,43c,O=S(C1CC1)(NC2=CC=C(C3=CC4=C(C=N3)C(O)=C(OC)C=C4)C=C2)=O,5.342944147142896,5.473660722610156,"[-13.4903345  -26.192087    45.268368    -9.699895   -12.185628
   0.10970603  -7.007256    -3.693572    18.101711    27.351084
  15.53373     -6.856073     7.719094   -20.781174     1.958964
  -7.1331663 ]"
109,43d,O=S(N1CCCCC1)(NC2=CC=C(C3=CC4=C(C=N3)C(O)=C(OC)C=C4)C=C2)=O,4.813326132500255,5.098541678603888,"[ -9.911153   -31.256895    42.305424   -10.246302    -5.991225
   2.7201052  -11.111414    -1.7463064   21.182755    24.202831
  11.590318    -6.76576     14.344964   -21.891376     0.18263587
  -5.760461  ]"
110,46,O=C(NC1=CC=CC=C1)NC2=CC=C(C3=CC4=C(C=N3)C(O)=C(OC)C=C4)C=C2,4.296794629304514,4.8449677712090296,"[-15.897995  -26.544495   49.374493   -9.390694  -14.490724   -2.130945
  -5.6889267  -5.057926   17.66196    29.649652   16.811066   -8.133999
   6.397219  -22.962585    3.4286575  -9.712506 ]"
