,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-14.30475,-22.183504,45.260883,-8.207386,-13.269386,-3.784027,-3.7081704,-7.274212,14.817107,27.683323,14.326466,-9.258812,4.6484537,-22.255764,5.1402044,-12.161007
1,-13.224975,-21.435287,43.9375,-8.343637,-13.690961,-3.8747633,-4.3191113,-7.4255915,15.142795,27.200592,15.057549,-9.963741,3.8446443,-21.782757,5.4971375,-12.331086
2,-14.064718,-21.573818,44.60546,-8.653851,-12.546973,-3.9234335,-3.9669018,-8.2952,14.1255665,27.482927,13.651967,-9.568536,4.6183076,-22.050745,5.504343,-12.836102
3,-13.316064,-20.975462,43.57268,-8.8098755,-13.0977,-3.9442036,-4.5917583,-8.209767,14.384265,27.14993,14.522554,-9.972846,3.8326495,-21.477577,5.7486925,-12.6630945
4,-13.365523,-20.631634,43.400875,-9.366049,-13.026165,-3.7273908,-4.900855,-8.709756,14.058483,27.276781,14.614197,-9.909361,3.5987434,-20.994667,5.718984,-12.625678
5,-13.055218,-20.749327,43.312576,-8.943483,-13.153882,-3.7901542,-4.588077,-8.390684,14.476357,27.095377,14.628524,-10.093789,3.6595044,-21.307627,5.662771,-12.721637
6,-13.419163,-20.861002,43.57021,-9.021459,-13.150666,-3.7173002,-4.627217,-8.266846,14.277591,27.240858,14.636617,-9.7623625,3.726483,-21.16824,5.5740657,-12.419033
7,-13.837907,-21.96839,43.646545,-9.4516535,-12.915687,-4.879079,-6.9892235,-8.264702,13.972312,27.054523,15.1067505,-10.3808155,4.079609,-21.500809,6.8035617,-12.808249
8,-13.312448,-21.948572,43.417175,-9.008055,-13.036321,-5.1199083,-6.6777754,-8.195917,14.4336195,26.810614,15.086368,-10.905658,4.0479856,-21.975471,6.9461427,-13.308695
9,-13.499384,-21.24747,43.50301,-9.995766,-12.937899,-4.4045734,-6.543333,-9.212828,13.980155,27.283081,15.075391,-10.639307,3.6778326,-21.21012,6.5121565,-13.257775
10,-13.786182,-21.037561,43.904232,-9.0362215,-14.0098915,-3.6808887,-4.972434,-7.5705137,14.493874,27.509596,15.663556,-9.4276285,3.287077,-20.806509,5.5019317,-11.60851
11,-13.873816,-21.415161,43.847454,-10.01002,-13.781573,-4.358116,-6.853823,-8.535354,14.18604,27.556057,16.073874,-10.297374,3.2475193,-20.85313,6.4258265,-12.460581
12,-13.666944,-22.134876,43.75371,-9.018655,-13.837857,-5.0656724,-6.984424,-7.526694,14.649489,27.070026,16.042355,-10.572572,3.655596,-21.64121,6.853482,-12.530405
13,-14.199606,-22.15054,43.983383,-9.472693,-13.739222,-4.824666,-7.315596,-7.5883393,14.187109,27.320938,16.093279,-10.042864,3.6683729,-21.148388,6.7142043,-12.011938
14,-13.59912,-20.788824,43.61537,-9.319032,-13.077855,-3.6329865,-4.8940487,-8.416545,14.021626,27.393305,14.6654215,-9.592707,3.6847923,-20.918354,5.614061,-12.243579
15,-13.501981,-20.800364,43.64048,-9.325663,-13.136086,-3.5884287,-4.846131,-8.448129,14.165468,27.415522,14.725828,-9.684585,3.6660686,-20.976513,5.5729895,-12.313889
16,-13.600356,-20.833633,43.303646,-8.997617,-13.078817,-3.807812,-5.006136,-7.9346066,13.920888,27.104223,14.661862,-9.421824,3.710514,-20.831244,5.7181416,-11.932214
17,-13.730292,-20.49407,43.26684,-9.201356,-13.15586,-3.6824858,-4.8970804,-8.177461,13.65811,27.215,14.712042,-9.280446,3.4649615,-20.52083,5.640256,-11.864778
18,-13.636881,-20.737442,43.18389,-8.838323,-13.060314,-3.8356376,-4.844018,-7.8149033,13.803485,26.995853,14.56619,-9.297125,3.6908407,-20.768064,5.690739,-11.839883
19,-14.538201,-22.74821,44.03292,-9.748858,-13.163738,-5.537757,-8.623601,-7.81815,13.643084,27.218842,15.851963,-10.307728,4.1020603,-21.408028,7.5329833,-12.390719
20,-13.809244,-22.750938,44.46926,-10.00976,-13.080667,-4.8071856,-7.6424084,-8.678216,14.676419,27.531015,15.603475,-10.96381,4.324636,-21.999037,6.828697,-13.317138
21,-13.559362,-22.68564,44.29149,-9.948667,-13.064882,-4.844947,-7.5994544,-8.75837,14.811898,27.421238,15.5778055,-11.178286,4.296085,-22.096024,6.8716927,-13.518839
22,-13.909506,-22.124052,43.7727,-9.826367,-13.196899,-4.838466,-7.585714,-8.295385,14.110806,27.224272,15.660448,-10.465833,3.9031441,-21.308477,6.8685584,-12.658674
23,-12.106711,-24.065992,41.61658,-8.363309,-10.030674,-2.4964564,-7.1311793,-5.136697,15.686713,24.99959,12.727922,-8.4545145,7.589857,-21.283573,4.552013,-9.844765
24,-12.845513,-21.657444,44.176044,-7.5729012,-13.885472,-3.3597968,-3.1045983,-6.5719514,16.035162,27.168987,14.897208,-9.692716,4.1548862,-22.229254,4.789615,-11.916238
25,-14.514517,-21.661856,44.680412,-9.05085,-13.565057,-2.8904974,-4.6424184,-6.754493,14.366005,27.896992,15.163111,-8.121315,4.086657,-20.597084,4.7361875,-10.279922
26,-13.730268,-20.339651,44.754585,-10.757974,-13.435341,-1.8413845,-3.9756293,-9.654899,14.55826,28.661005,15.080705,-9.196052,3.3635871,-20.24014,4.165488,-12.013147
27,-13.410636,-20.832916,43.666397,-9.232532,-13.033064,-3.5406187,-4.648191,-8.470102,14.258923,27.387083,14.556073,-9.727097,3.7861733,-21.12049,5.5028954,-12.426963
28,-13.363308,-20.832405,43.67201,-9.245158,-13.076408,-3.521018,-4.6442003,-8.4838915,14.327724,27.400164,14.608487,-9.7731695,3.7607172,-21.134676,5.488516,-12.451954
29,-13.16848,-20.818026,43.322315,-8.923825,-12.995453,-3.551129,-4.4961824,-8.164182,14.401785,27.075912,14.464073,-9.729698,3.8465326,-21.149704,5.436327,-12.339417
30,-13.26285,-20.887344,43.61861,-9.191679,-13.141428,-3.6014981,-4.743497,-8.419882,14.43875,27.351837,14.705699,-9.893578,3.7388372,-21.206696,5.5666595,-12.50257
31,-14.077092,-21.91991,44.101196,-10.266248,-13.24288,-4.4583764,-7.3582263,-8.7871,14.03597,27.584637,15.697767,-10.357701,3.777782,-21.091879,6.5751996,-12.706307
32,-13.997307,-21.983433,44.040375,-9.99954,-13.246652,-4.560505,-7.167149,-8.62054,14.144468,27.43099,15.613337,-10.421589,3.8437004,-21.26339,6.56789,-12.79046
33,-13.162761,-21.324577,43.861656,-9.065121,-13.769671,-3.3680522,-4.8177238,-7.78968,15.194112,27.388956,15.48635,-9.883208,3.64012,-21.218288,5.219112,-12.077962
34,-14.069782,-20.501797,45.195095,-10.520458,-13.898803,-1.5814202,-3.5553305,-9.030974,14.76322,28.859076,15.440715,-8.700517,3.2845948,-20.122635,3.7580953,-11.369929
35,-13.4730215,-20.864027,43.55208,-8.952038,-13.106095,-3.796339,-4.615055,-8.227016,14.191288,27.199934,14.562307,-9.731388,3.755135,-21.190386,5.627219,-12.42172
36,-13.440869,-20.900959,43.325703,-8.668274,-13.133665,-3.9335814,-4.641321,-7.8536158,14.168513,26.97496,14.565841,-9.637924,3.7705548,-21.16926,5.6939807,-12.22581
37,-13.943319,-21.774544,44.533333,-8.407935,-13.720025,-3.1280863,-4.086049,-6.5627933,15.02278,27.580442,15.101256,-8.695217,4.1527934,-21.258038,4.7598705,-10.866102
38,-14.270111,-21.694302,44.65764,-8.509792,-13.753862,-3.0350084,-4.058848,-6.525996,14.734695,27.698196,15.122492,-8.357209,4.0866475,-20.991722,4.663034,-10.571854
39,-13.988042,-21.647303,44.562984,-8.400693,-13.755697,-3.0515165,-3.865057,-6.635881,14.965454,27.615736,15.064565,-8.626257,4.085036,-21.195267,4.6564636,-10.870965
40,-14.004867,-21.610174,44.49779,-8.383376,-13.743748,-3.104631,-3.922987,-6.5993643,14.886604,27.583616,15.054984,-8.603106,4.06302,-21.159441,4.721661,-10.832587
41,-14.170248,-21.761564,44.55054,-8.466239,-13.780022,-3.1228807,-4.2360024,-6.428498,14.811052,27.617207,15.20772,-8.449901,4.084986,-21.029013,4.762141,-10.572319
42,-13.908074,-21.710814,44.461163,-8.387395,-13.765573,-3.1222596,-4.0581565,-6.5562277,15.016928,27.544914,15.142283,-8.69738,4.087826,-21.20744,4.7463017,-10.855216
43,-13.95065,-21.630167,44.457455,-8.386425,-13.8305235,-3.1483917,-4.0417237,-6.553705,14.952485,27.570797,15.187527,-8.670781,4.0038886,-21.155546,4.778071,-10.825514
44,-14.13865,-21.745811,44.635757,-8.293384,-13.802751,-3.0982535,-3.849368,-6.4334893,14.923473,27.591913,15.090866,-8.491232,4.120506,-21.188202,4.6334734,-10.721588
45,-13.940001,-21.619556,44.499367,-8.313556,-13.813513,-3.1321723,-3.8256397,-6.6072426,14.999132,27.547796,15.097206,-8.705012,4.0338244,-21.23829,4.696082,-10.944586
46,-13.95384,-21.453571,44.48099,-8.491957,-13.767045,-3.039993,-3.799071,-6.8511076,14.881879,27.618237,15.053496,-8.699412,3.959171,-21.116127,4.661478,-11.008472
47,-13.507678,-20.869917,43.549927,-8.787064,-13.133658,-3.9142785,-4.5243216,-8.113356,14.160789,27.147041,14.523676,-9.723485,3.7567465,-21.269564,5.689745,-12.433874
48,-13.462088,-20.86946,43.570637,-8.855941,-13.177806,-3.8449032,-4.544185,-8.1531925,14.2384405,27.188135,14.598107,-9.754185,3.7279165,-21.248356,5.644824,-12.43303
49,-13.4699,-20.894426,43.310753,-8.500762,-13.159667,-4.042974,-4.5407186,-7.735092,14.135694,26.917856,14.522803,-9.621489,3.7685351,-21.238478,5.74971,-12.226618
50,-13.741631,-23.035889,43.68302,-8.723485,-13.25811,-5.9022174,-8.008535,-7.232299,14.517011,26.637648,15.682653,-10.949544,4.342924,-22.29953,7.6044006,-12.94292
51,-13.783742,-22.82284,44.42047,-9.646255,-13.120061,-5.014218,-7.4329147,-8.438396,14.737048,27.353678,15.521303,-11.019783,4.374074,-22.210411,6.891593,-13.404179
52,-13.468135,-20.973112,43.599277,-8.807765,-13.165038,-3.911192,-4.603416,-8.097611,14.280014,27.163605,14.59838,-9.792376,3.7882493,-21.329271,5.689262,-12.462695
53,-14.06886,-21.802116,44.459644,-8.180088,-13.757667,-3.2462878,-4.0700774,-6.230805,14.893466,27.469267,15.090093,-8.501212,4.159139,-21.210247,4.8098173,-10.624696
54,-13.810106,-21.752865,44.371643,-8.102004,-13.742779,-3.2458763,-3.8947773,-6.3566117,15.096859,27.397682,15.024897,-8.745572,4.162796,-21.386993,4.794251,-10.904121
55,-13.85657,-21.668455,44.370487,-8.114116,-13.80994,-3.2631187,-3.883655,-6.361339,15.029458,27.430134,15.076484,-8.714018,4.0742893,-21.323772,4.820727,-10.868085
56,-13.715791,-22.217537,43.637398,-9.37422,-13.3135605,-5.0876007,-7.398744,-7.978,14.338349,26.98661,15.66724,-10.654944,3.9227421,-21.601276,6.9736314,-12.799733
57,-13.429024,-20.668264,43.563213,-9.201735,-13.112537,-3.6215107,-4.615925,-8.48729,14.148151,27.354355,14.601949,-9.730828,3.6385121,-21.038912,5.5749664,-12.431203
58,-13.381887,-20.671423,43.566734,-9.216823,-13.16173,-3.590874,-4.6189694,-8.485107,14.222318,27.36839,14.665294,-9.76474,3.6122506,-21.041649,5.5522857,-12.432918
59,-13.266637,-20.643564,43.293106,-9.187555,-13.098085,-3.5810432,-4.7451577,-8.3896,14.209944,27.183563,14.659376,-9.749413,3.6199086,-20.921646,5.550811,-12.340773
60,-13.250276,-20.769484,43.527042,-9.11088,-13.229621,-3.6850348,-4.6878004,-8.382944,14.392311,27.303589,14.75285,-9.914912,3.6216712,-21.177095,5.627825,-12.509292
61,-14.064961,-20.291508,45.079575,-10.8785,-13.931738,-1.4891162,-3.8609047,-9.294983,14.608552,28.971056,15.61319,-8.703431,3.0830698,-19.82286,3.820764,-11.308846
62,-13.266411,-21.136454,43.81267,-9.386989,-13.900386,-3.2886512,-5.1351714,-7.9170613,15.007745,27.537855,15.75273,-9.778996,3.3974183,-20.867445,5.280545,-11.864985
63,-13.239423,-21.03304,43.478184,-8.852246,-13.30165,-3.901565,-4.7965965,-8.081605,14.531828,27.105865,14.843815,-10.000793,3.7068677,-21.341848,5.704113,-12.526981
64,-13.550727,-20.718094,43.526825,-9.178517,-13.191705,-3.5993755,-4.7399845,-8.255415,14.075824,27.325703,14.730988,-9.5274,3.6068485,-20.865395,5.536424,-12.128286
65,-13.5026865,-20.842007,43.24658,-8.490185,-13.144148,-3.9422612,-4.462644,-7.6712565,14.081404,26.880259,14.49486,-9.47704,3.7645743,-21.109278,5.6338987,-12.078983
66,-13.404539,-20.940857,43.06302,-8.344075,-13.09741,-3.9940658,-4.611207,-7.3910537,14.128103,26.72612,14.488981,-9.428833,3.8503788,-21.108212,5.6927447,-11.904238
67,-13.365135,-20.563616,43.55506,-9.233092,-13.079877,-3.3950086,-4.359334,-8.571476,14.194042,27.375841,14.521453,-9.648556,3.6417236,-20.959736,5.351703,-12.40458
68,-13.768975,-20.641916,43.730247,-9.529461,-13.150629,-3.2582917,-4.7336345,-8.446779,13.921536,27.569973,14.751445,-9.238882,3.5884926,-20.563627,5.2928705,-11.887249
69,-13.624461,-20.75337,43.50467,-8.985046,-13.119144,-3.7420268,-4.653003,-8.123957,13.974762,27.231441,14.580376,-9.474864,3.686613,-20.956894,5.610329,-12.132758
70,-13.815893,-20.399668,43.703743,-9.574324,-13.2389,-3.367231,-4.649413,-8.668588,13.757367,27.615402,14.7821865,-9.32459,3.3811643,-20.511602,5.4037137,-12.061889
71,-13.841996,-20.500944,43.6667,-9.247546,-13.334664,-3.4715934,-4.5246773,-8.271906,13.813461,27.48374,14.801813,-9.214818,3.4176195,-20.588636,5.4002786,-11.885442
72,-13.9387245,-21.129526,44.403378,-8.690595,-13.790759,-2.8489444,-3.6969388,-7.0849786,14.715306,27.736435,15.066946,-8.596116,3.7642796,-20.854197,4.58053,-10.938942
73,-13.962668,-21.407791,44.37321,-8.509862,-13.75896,-3.0947728,-3.9918509,-6.7683325,14.76078,27.609514,15.092735,-8.631278,3.9164755,-21.014992,4.786776,-10.862054
74,-13.916491,-21.226137,44.416405,-8.630585,-13.828953,-2.8895984,-3.753753,-6.9713707,14.80725,27.70877,15.125704,-8.625591,3.7995124,-20.914942,4.6043854,-10.912362
75,-14.580602,-22.748974,47.35413,-7.835969,-14.586215,-0.26330137,-0.45948827,-4.8856516,17.102213,29.115904,15.128871,-6.590948,5.0508385,-21.581575,1.5008472,-8.671302
76,-15.033143,-22.712156,47.10074,-7.5805182,-14.597024,-0.40501872,-0.6435929,-4.2367654,16.54536,28.888699,15.135558,-5.934639,5.0093594,-21.116209,1.5550404,-7.8971577
77,-15.043471,-22.707796,47.486023,-7.937854,-14.632712,-0.1568562,-0.5246246,-4.6959996,16.707325,29.234177,15.192621,-6.0710793,4.991462,-21.190706,1.3881559,-8.148497
78,-14.925835,-22.74864,47.36581,-7.9066057,-14.681038,-0.2801241,-0.72376436,-4.6437135,16.780636,29.155483,15.303493,-6.2172685,4.952302,-21.237507,1.5274128,-8.206314
79,-15.064898,-22.765446,47.353916,-7.863613,-14.598061,-0.34470898,-0.70026046,-4.625166,16.626186,29.083712,15.191748,-6.130736,5.004185,-21.21085,1.528365,-8.195393
80,-15.044589,-22.824673,47.618126,-7.8824124,-14.656489,-0.11952002,-0.4145769,-4.651188,16.846498,29.263468,15.191146,-6.090446,5.067121,-21.308641,1.3064787,-8.183711
81,-6.502095,-34.763485,36.087833,-8.923936,3.761253,0.9488965,-16.039299,-1.5453398,19.794796,18.371998,3.115984,-8.00183,21.917671,-24.197937,2.5194206,-7.9346933
82,-14.230419,-21.720095,44.003662,-7.7935367,-14.99828,-3.1762288,-4.8744845,-4.28168,14.989877,27.46637,16.66265,-7.515062,3.3271987,-20.157103,4.90068,-8.419996
83,-12.86372,-21.370611,44.240715,-6.605163,-14.129288,-3.212304,-1.7777127,-5.640825,16.092806,27.142406,14.583415,-9.066435,4.118326,-22.361094,4.4637065,-11.274673
84,-14.5444565,-22.243952,46.825314,-8.182953,-14.352373,-0.55451465,-0.94666415,-5.482907,16.476654,28.987967,15.01045,-6.7912474,4.7569485,-21.249023,1.9579388,-8.992031
85,-13.852266,-20.725111,43.674717,-8.847629,-14.802931,-2.9519448,-4.9615254,-6.0687957,14.598673,27.753471,16.573788,-8.18949,2.7415118,-19.767214,5.035878,-9.471954
86,-14.222664,-23.4626,47.494976,-7.642952,-15.07747,-0.38103887,-0.95752335,-4.328218,18.051336,29.004663,15.874292,-7.050802,5.1283813,-21.983501,1.5230174,-8.681085
87,-13.082904,-25.705145,44.890408,-7.3617496,-11.397343,0.0060091726,-3.7345097,-2.6885262,18.132668,26.518011,13.306228,-6.3205967,8.5743504,-21.918077,1.3966618,-7.4049869
88,-14.565616,-23.459854,47.514355,-7.7319922,-15.166053,-0.383926,-1.2181715,-4.1098313,17.73379,29.053057,16.044765,-6.682141,5.0322824,-21.637768,1.5393226,-8.22732
89,-14.679744,-23.540401,47.763554,-7.721932,-15.141883,-0.21334809,-0.92704654,-4.118386,17.805613,29.163074,15.942637,-6.5547276,5.1472096,-21.69936,1.3139775,-8.195864
90,-14.681887,-23.42266,47.63481,-7.7717338,-15.119927,-0.2534138,-1.0285292,-4.161637,17.665375,29.133944,15.941931,-6.534401,5.071085,-21.584734,1.3953449,-8.162739
91,-14.491067,-23.503897,47.612564,-7.4656,-15.192659,-0.34048352,-0.7341918,-4.0276604,17.944412,28.989826,15.901916,-6.728656,5.122233,-21.870892,1.3536029,-8.3751955
92,-13.576669,-21.535683,43.96928,-8.576874,-15.321052,-3.0249267,-5.3204474,-5.398845,15.609494,27.686989,17.29702,-8.561628,2.8925278,-20.236168,4.96496,-9.41059
93,-14.217942,-22.834818,46.965168,-8.210077,-14.028399,-0.46742165,-1.1368046,-5.5641546,17.02436,28.878937,14.817476,-7.167159,5.2873516,-21.74186,1.8554738,-9.386291
94,-14.690008,-22.886513,47.221348,-8.29148,-14.075274,-0.3141785,-1.1012732,-5.3760767,16.735672,29.033676,14.8605175,-6.6638985,5.2998137,-21.446968,1.6621573,-8.911749
95,-14.146968,-23.34891,47.29948,-7.8651705,-14.573474,-0.24599119,-0.9957076,-4.707327,17.79868,28.929348,15.391761,-7.026282,5.351732,-21.911419,1.489175,-8.844051
96,-14.598966,-23.415127,47.55609,-7.959657,-14.613918,-0.07519357,-0.9702054,-4.5263968,17.536705,29.085188,15.43795,-6.535168,5.3760443,-21.622593,1.2836608,-8.375254
97,-15.85509,-24.597136,48.157562,-8.826595,-14.811825,-1.571816,-4.094305,-4.5609174,16.668148,29.354654,16.535862,-6.9046764,5.353606,-21.58269,2.9140515,-8.438948
98,-15.852808,-24.628664,48.175167,-8.81827,-14.797651,-1.5736818,-4.093745,-4.5543723,16.687122,29.352747,16.521173,-6.9130163,5.3817987,-21.61132,2.9106638,-8.451653
99,-16.171116,-24.572458,48.294373,-8.937704,-14.848719,-1.4587256,-4.113602,-4.4837704,16.426762,29.4724,16.585585,-6.5629864,5.314704,-21.322062,2.801678,-8.109289
100,-16.011103,-24.623363,48.277843,-8.707648,-14.897752,-1.5146756,-3.8706646,-4.400499,16.646519,29.368816,16.543526,-6.7195077,5.3543134,-21.545973,2.7646368,-8.286097
101,-16.08184,-24.61308,48.202164,-8.898121,-14.873142,-1.5481697,-4.2514634,-4.425258,16.484581,29.40488,16.652208,-6.6613894,5.3018274,-21.364143,2.8993487,-8.141684
102,-15.941602,-24.507109,48.240753,-8.825869,-14.89736,-1.5424144,-3.9246352,-4.6232753,16.619598,29.41777,16.561361,-6.856834,5.2667985,-21.540789,2.8492455,-8.45337
103,-15.1337595,-25.115326,48.190304,-8.466351,-14.987619,-1.991288,-4.0950217,-4.6999865,17.675209,29.078247,16.72527,-8.037224,5.526065,-22.57413,3.1304154,-9.55271
104,-15.660902,-25.455727,48.38499,-9.252811,-14.7462435,-2.193637,-5.361596,-5.139858,17.136621,29.268713,16.935137,-8.018967,5.6074805,-22.255087,3.501983,-9.540611
105,-15.663015,-25.570019,48.32329,-8.945095,-14.91254,-2.2749639,-5.355259,-4.6284733,17.247478,29.163729,17.073233,-7.8715606,5.61124,-22.270527,3.5210428,-9.216013
106,-15.173681,-25.243649,48.170116,-8.669281,-14.97776,-2.0182674,-4.5132585,-4.7307124,17.64749,29.083988,16.887707,-8.078361,5.5285254,-22.477743,3.2158604,-9.501397
107,-15.094669,-25.18327,48.048767,-8.84989,-15.00917,-1.8764116,-4.634313,-4.8134966,17.700985,29.060747,17.015797,-8.094252,5.4498115,-22.304567,3.112107,-9.442337
108,-13.4903345,-26.192087,45.268368,-9.699895,-12.185628,0.10970603,-7.007256,-3.693572,18.101711,27.351084,15.53373,-6.856073,7.719094,-20.781174,1.958964,-7.1331663
109,-9.911153,-31.256895,42.305424,-10.246302,-5.991225,2.7201052,-11.111414,-1.7463064,21.182755,24.202831,11.590318,-6.76576,14.344964,-21.891376,0.18263587,-5.760461
110,-15.897995,-26.544495,49.374493,-9.390694,-14.490724,-2.130945,-5.6889267,-5.057926,17.66196,29.649652,16.811066,-8.133999,6.397219,-22.962585,3.4286575,-9.712506
